name,online_order,book_table,rate,votes,location,cuisines,approx_cost(for two people),rest_type_Beverage Shop,rest_type_Cafe,rest_type_Casual Dining,"rest_type_Casual Dining, Bar",rest_type_Delivery,rest_type_Dessert Parlor,rest_type_Food Court,rest_type_Other,rest_type_Quick Bites,"rest_type_Takeaway, Delivery",listed_in(type)_Cafes,listed_in(type)_Delivery,listed_in(type)_Desserts,listed_in(type)_Dine-out,listed_in(type)_Drinks & nightlife,listed_in(type)_Pubs and bars,listed_in(city)_Bannerghatta Road,listed_in(city)_Bellandur,listed_in(city)_Brookefield,listed_in(city)_HSR,listed_in(city)_Indiranagar,listed_in(city)_JP Nagar,listed_in(city)_Jayanagar,listed_in(city)_Koramangala 4th Block,listed_in(city)_Koramangala 5th Block,listed_in(city)_Koramangala 6th Block,listed_in(city)_Koramangala 7th Block,listed_in(city)_Marathahalli,listed_in(city)_Old Airport Road,listed_in(city)_Other,listed_in(city)_Whitefield,votes_High,votes_Low,votes_Medium,able,absolutely,according,actually,add,address,aesthetics,affordable,afternoon,age,air,al,alcohol,alfam,alfredo,aloo,alot,amazing,ambiance,ambience,ambur,amd,american,ample,andhra,apart,app,appam,appealing,area,ask,asked,authentic,available,average,avon,away,awesome,bad,balls,banana,bangalore,bar,base,based,basic,basically,beat,beautiful,beautifully,beef,best,better,bhaji,bhel,bhimavaram,big,biriyani,biryani,bit,bite,bites,bland,blended,block,blowing,board,boiled,boneless,bowl,boy,bread,breakfast,broke,brownie,btm,bucks,budget,buds,buffet,bun,burger,burgers,burji,burnt,business,busy,butter,bã,cafe,cafes,cake,called,came,cappuccino,case,cash,central,chai,chairs,chammanthi,chana,chance,change,changed,changes,chapati,chat,chats,cheap,check,cheers,cheese,cheesey,chefs,chewy,chicken,chili,chill,chilli,chilly,chinese,chocolate,choice,choose,chopsuey,chose,christ,christites,chunks,chutney,city,classic,clean,cleanliness,close,coated,coconut,coffee,cold,colleagues,college,colorful,combination,combo,come,comes,comfort,comfortable,coming,companies,company,complete,concept,confused,considering,consistency,content,cooked,cool,coriander,corn,correct,cost,costed,costs,counter,couple,course,court,courteous,cozy,cramped,craving,cream,creamy,crisp,crispy,crowd,crowded,crunchy,crust,cubes,cuboidal,cuisine,cup,curry,cury,customer,customers,cute,daal,dahi,daily,dal,day,days,decent,decided,decor,deep,definitely,delicious,delivered,delivery,descent,deserve,desi,despite,did,didnt,die,different,difficult,dinner,dis,disappoint,disappointed,disappointing,disgusting,dish,dishes,does,doesnt,donot,dont,dosa,dosas,dosha,drinks,dry,dum,easily,easy,eat,eatery,eating,economical,egg,end,english,enjoy,enjoyed,especially,evening,exactly,excellent,exceptionally,exotic,expect,expectations,expected,expecting,expensive,experience,experienced,extra,extraordinary,extremely,eye,fabulous,falooda,family,fan,fancy,far,fast,fav,favorite,favourite,feel,feeling,feels,felt,feta,filled,filling,finding,fine,finish,fish,flavor,flavour,flavoured,flavours,floor,flour,fogg,following,food,foodni,foods,forward,free,french,frequently,fresh,freshly,fried,friend,friendly,friends,fries,frolicks,fruit,fry,fuel,fully,fun,future,gaming,gappa,garden,gardened,garlic,gave,gayen,generous,getting,ghee,ginger,gives,giving,glad,goers,going,gol,golden,gone,good,goodi,goodnalso,goodni,goodnnthe,goodnthey,got,goto,grab,graffiters,grand,gravy,great,green,grill,grilled,group,groups,guess,gulab,guy,guys,habibi,half,hall,hand,hang,hangout,happened,happiness,happy,hard,hardly,havent,having,hazelnut,healthy,heard,heart,heavy,helpful,heres,hesitant,high,higher,highly,hole,home,homely,homemade,homethehexjpublichtmlwpcontentpluginsjetpackclassphotonphp,honey,hookah,hope,horrible,hospitality,hosur,hot,hotel,hour,hours,house,hub,huge,humble,hungry,hyderabad,hyderabadi,hygiene,hygienic,hygine,ice,icecream,iced,id,ideal,idli,idly,ike,illegal,im,important,improve,improvement,incredible,indian,indori,ingredients,initially,innovative,inside,instead,interior,interiors,isnt,issue,issues,italian,item,items,itã,ive,jalebi,jamun,jayanagar,joint,jp,juice,juices,juicy,just,kabab,kababs,kadala,kanji,kebab,kebabs,keema,kept,kerala,keto,kids,kind,kinda,kitchen,kitkat,know,known,koramangala,kormangala,kormangla,kudos,kulcha,landed,large,lassi,late,later,leaf,leak,lemon,lettuce,light,like,liked,limited,line,list,little,live,ll,loads,local,located,long,look,looked,looking,looks,lot,lots,love,loved,lovely,lover,lovers,loves,low,lunch,maggi,maida,main,make,makes,making,malayali,mall,manchurian,mangalore,mangalorean,mango,mark,masala,match,maybe,mayo,meal,meals,mean,means,meat,mention,mentioned,menu,mess,mexican,milkshake,milkshakes,mind,minimal,mins,mix,mixed,mom,momos,money,month,mood,morning,mouth,mughlai,multiple,music,mutton,muttor,nachos,nambience,nd,near,nearby,neat,need,needs,negative,neglect,neighborhood,netflix,new,newly,nhygiene,nice,nit,nits,non,nonveg,noodles,normal,normally,north,noverall,npackaging,npacking,nservice,ntaste,nthe,nuggets,number,nutrition,nvalue,nvery,obviously,offer,offers,office,offset,oh,oil,oily,ok,okay,okayish,old,olives,omlette,ones,onion,onions,online,open,opened,opposite,opt,option,options,order,orderd,ordered,ordering,orders,oreo,original,outlet,outside,overall,overpriced,owner,pack,packaging,packed,packing,paid,paintings,paneer,panner,parantha,paratha,parathas,parcel,parking,parota,pasta,pathetic,pav,pay,payar,paying,payment,peace,peaceful,peanut,peg,penne,people,pepper,perfect,person,personal,personally,pickle,pictures,pieces,pizza,pizzas,place,places,plain,plantain,plastic,plate,pleasant,pleasantly,plus,pocket,poha,point,polite,poor,poori,poorly,popcorn,pops,popsies,popular,pork,porotta,portion,portions,positive,post,pot,potato,pothichoru,pothu,prawns,prefer,preparation,prepare,prepared,prepares,preparing,presentation,pretty,price,priced,prices,pricing,probably,proper,properly,provide,provided,ps,pulav,pulka,punjabi,pure,puri,puts,puttu,quality,quantity,questionable,quick,quickly,quiet,quite,raita,range,rated,ratedn,rates,rating,ratings,raw,read,real,really,reason,reasonable,reasonably,received,receiving,recommend,recommended,red,regular,relaxed,relaxing,resemble,response,restaurant,restaurants,review,reviews,rice,right,risk,road,roast,roll,rooftop,roti,rotis,rs,rupees,rush,sabji,said,salad,salty,sambar,samosa,sandwich,sandwiches,satisfied,sauce,say,saying,schezwan,search,seating,self,sent,serve,served,serves,service,servicing,serving,set,setup,sg,shahi,shake,shakes,shapta,shawarma,shop,shops,short,sides,similar,simple,single,sit,sitting,situated,size,slice,slight,slightly,slow,small,smile,smoothie,snack,snacks,soft,softer,songs,soo,soon,sooo,souls,soup,south,space,spar,special,specially,specifically,spend,spending,spice,spices,spicy,spoilt,spot,spring,st,staf,staff,staffs,stand,star,stars,start,starters,steamed,stomach,stop,stopped,story,strawberry,street,string,students,stuff,stuffed,stuffing,style,succulent,sufficient,sugar,suggest,suggests,suitable,sundaes,sunday,super,superb,supposed,sure,surely,surprise,surprised,surprisingly,sweet,table,tables,tadka,taken,takes,taking,tandoori,tangdi,tangy,taste,tasted,tastes,tasty,tawa,tea,tell,terms,texture,th,thali,thank,thanks,thats,theme,themed,theres,theyre,thing,things,thrown,thukpa,thumbs,tibetan,tikka,till,time,times,toast,today,todays,told,took,total,totally,touch,tough,town,traditional,treat,tried,truly,try,trying,tummy,twice,type,types,typical,udupi,understand,understood,unique,university,update,upto,ur,use,used,using,usually,vada,value,vanilla,varattiyath,varieties,variety,veg,vegetable,vegetables,vegetarian,veggies,vfm,vibe,visit,visited,visiting,visits,waffle,waffles,wait,walked,wall,want,wanted,warning,wasnt,waste,water,watering,watermelon,watery,way,week,weekend,weekends,went,werent,wheat,white,wide,winner,wise,wonderful,wont,work,worst,worth,wouldnt,wrap,wrapped,wraps,xt,xã,years,yellow,yes,youre,yum,yummy,zomato,zucchini,cost_range_encoded,is_chain,main_cuisine,rate_category
74,1,0,3.6,36,0,11,200.0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,True,11,2
74,1,0,3.6,132,5,11,250.0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,11,2
